POST	401	/api/activities/sports/fixtures	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/activities/sports/fixtures/record-result/{id}	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/activities/sports/teams	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/admission/admit-student/{id}	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/admission/advance-workflow-stage	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/admission/check-class-space/{id}	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/admission/create-provisional-student/{id}	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/admission/final-approval/{id}	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/admission/placement-test	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/admission/generate-student-id-card/{id}	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/admission/windows	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/attendance/mark-bulk	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/admission/windows/{id}/toggle	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/attendance/mark-session	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/attendance/mark-boarding	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/attendance/mark-staff	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/attendance/permissions	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/boarding/dormitories	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/boarding/exeats	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/counseling/session	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/finance	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/boarding/roll-call	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/finance/allowance-templates	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/finance/allowance-templates/{id}/apply	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/finance/approve-payroll	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/finance/department-budgets/allocate	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/finance/department-budgets/approve	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/finance/expenses/approve	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/finance/department-budgets/request-funds	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/finance/department-budgets/propose	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/finance/expenses/reject	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/finance/fee-invoices/generate-batch	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/finance/fee-invoices/generate	Missing Authorization header. Please ensure you are logged in and the token is being sent.
